1 ID:-1 Name:'ActionTableStandin' ContextID:-1 ContextName:'undefined' NumActionItems:6
	1 ID:26727 Desc:'Missing: 0' Cat:'Missing: 0' BtnTxt:'Missing: 0' MnuTxt:'Missing: 0'
77 ID:455101522 Name:'Physique' ContextID:39336269 ContextName:'Physique' NumActionItems:8
	1 ID:40001 Desc:'Delete' Cat:'Physique' BtnTxt:'Delete' MnuTxt:'Delete'
	2 ID:40004 Desc:'Next' Cat:'Physique' BtnTxt:'Next' MnuTxt:'Next'
	3 ID:40003 Desc:'Previous' Cat:'Physique' BtnTxt:'Previous' MnuTxt:'Previous'
	4 ID:40007 Desc:'Next Selection Level' Cat:'Physique' BtnTxt:'Next Selection Level' MnuTxt:'Next Selection Level'
	5 ID:40008 Desc:'Previous Selection Level' Cat:'Physique' BtnTxt:'Previous Selection Level' MnuTxt:'Previous Selection Level'
	6 ID:40009 Desc:'Reset Envelopes' Cat:'Physique' BtnTxt:'Reset Envelopes' MnuTxt:'Reset Envelopes'
	7 ID:40005 Desc:'Copy Envelope' Cat:'Physique' BtnTxt:'Copy Envelope' MnuTxt:'Copy Envelope'
	8 ID:40006 Desc:'Paste Envelope' Cat:'Physique' BtnTxt:'Paste Envelope' MnuTxt:'Paste Envelope'
78 ID:972555508 Name:'Crowd' ContextID:972555509 ContextName:'Crowd' NumActionItems:2
	1 ID:40004 Desc:'Solve' Cat:'Crowd' BtnTxt:'Solve' MnuTxt:'Solve'
	2 ID:40005 Desc:'Step Solve' Cat:'Crowd' BtnTxt:'Step Solve' MnuTxt:'Step Solve'
79 ID:972555510 Name:'Biped' ContextID:972555511 ContextName:'Biped' NumActionItems:73
	1 ID:40144 Desc:'Figure Mode' Cat:'Biped' BtnTxt:'Figure Mode' MnuTxt:'Figure Mode'
	2 ID:40145 Desc:'Footstep Mode' Cat:'Biped' BtnTxt:'Footstep Mode' MnuTxt:'Footstep Mode'
	3 ID:40161 Desc:'Biped Mode' Cat:'Biped' BtnTxt:'Biped Mode' MnuTxt:'Biped Mode'
	4 ID:40146 Desc:'Motion Flow Mode' Cat:'Biped' BtnTxt:'Motion Flow Mode' MnuTxt:'Motion Flow Mode'
	5 ID:40147 Desc:'Buffer Mode' Cat:'Biped' BtnTxt:'Buffer Mode' MnuTxt:'Buffer Mode'
	6 ID:40149 Desc:'Rubber Band Mode' Cat:'Biped' BtnTxt:'Rubber Band Mode' MnuTxt:'Rubber Band Mode'
	7 ID:40150 Desc:'Scale Stride Mode' Cat:'Biped' BtnTxt:'Scale Stride Mode' MnuTxt:'Scale Stride Mode'
	8 ID:40151 Desc:'In Place Mode' Cat:'Biped' BtnTxt:'In Place Mode' MnuTxt:'In Place Mode'
	9 ID:40152 Desc:'In Place X Mode' Cat:'Biped' BtnTxt:'In Place X Mode' MnuTxt:'In Place X Mode'
	10 ID:40153 Desc:'In Place Y Mode' Cat:'Biped' BtnTxt:'In Place Y Mode' MnuTxt:'In Place Y Mode'
	11 ID:40154 Desc:'Mixer Mode' Cat:'Biped' BtnTxt:'Mixer Mode' MnuTxt:'Mixer Mode'
	12 ID:40155 Desc:'Move All Mode' Cat:'Biped' BtnTxt:'Move All Mode' MnuTxt:'Move All Mode'
	13 ID:40163 Desc:'Load Biped File' Cat:'Biped' BtnTxt:'Load Biped File' MnuTxt:'Load Biped File'
	14 ID:40164 Desc:'Save Biped File' Cat:'Biped' BtnTxt:'Save Biped File' MnuTxt:'Save Biped File'
	15 ID:40156 Desc:'Display Bones' Cat:'Biped' BtnTxt:'Display Bones' MnuTxt:'Display Bones'
	16 ID:40157 Desc:'Display Objects' Cat:'Biped' BtnTxt:'Display Objects' MnuTxt:'Display Objects'
	17 ID:40187 Desc:'Display Bones and Objects' Cat:'Biped' BtnTxt:'Display Bones and Objects' MnuTxt:'Display Bones and Objects'
	18 ID:40158 Desc:'Display Footsteps' Cat:'Biped' BtnTxt:'Display Footsteps' MnuTxt:'Display Footsteps'
	19 ID:40159 Desc:'Display Footstep Numbers' Cat:'Biped' BtnTxt:'Display Footstep Numbers' MnuTxt:'Display Footstep Numbers'
	20 ID:40160 Desc:'Display Biped Trajectory' Cat:'Biped' BtnTxt:'Display Biped Trajectory' MnuTxt:'Display Biped Trajectory'
	21 ID:40019 Desc:'Select Body Horizontal' Cat:'Biped' BtnTxt:'Select Body Horizontal' MnuTxt:'Select Body Horizontal'
	22 ID:40021 Desc:'Select Body Rotation' Cat:'Biped' BtnTxt:'Select Body Rotation' MnuTxt:'Select Body Rotation'
	23 ID:40020 Desc:'Select Body Vertical' Cat:'Biped' BtnTxt:'Select Body Vertical' MnuTxt:'Select Body Vertical'
	24 ID:40188 Desc:'Select Symmetrical' Cat:'Biped' BtnTxt:'Select Symmetrical' MnuTxt:'Select Symmetrical'
	25 ID:40189 Desc:'Select Opposite' Cat:'Biped' BtnTxt:'Select Opposite' MnuTxt:'Select Opposite'
	26 ID:40185 Desc:'Selection - Lock COM' Cat:'Biped' BtnTxt:'Selection - Lock COM' MnuTxt:'Selection - Lock COM'
	27 ID:40148 Desc:'Bend Links - Bend Links' Cat:'Biped' BtnTxt:'Bend Links - Bend Links' MnuTxt:'Bend Links - Bend Links'
	28 ID:40179 Desc:'Bend Links - Twist Links' Cat:'Biped' BtnTxt:'Bend Links - Twist Links' MnuTxt:'Bend Links - Twist Links'
	29 ID:40181 Desc:'Bend Links - Twist Individual' Cat:'Biped' BtnTxt:'Bend Links - Twist Individual' MnuTxt:'Bend Links - Twist Individual'
	30 ID:40180 Desc:'Bend Links - Smooth Twist' Cat:'Biped' BtnTxt:'Bend Links - Smooth Twist' MnuTxt:'Bend Links - Smooth Twist'
	31 ID:40190 Desc:'Bend Links - Zero Twist' Cat:'Biped' BtnTxt:'Bend Links - Zero Twist' MnuTxt:'Bend Links - Zero Twist'
	32 ID:40191 Desc:'Bend Links - Zero All' Cat:'Biped' BtnTxt:'Bend Links - Zero All' MnuTxt:'Bend Links - Zero All'
	33 ID:40015 Desc:'Set Key' Cat:'Biped' BtnTxt:'Set Key' MnuTxt:'Set Key'
	34 ID:40138 Desc:'Set Planted Key' Cat:'Biped' BtnTxt:'Set Planted Key' MnuTxt:'Set Planted Key'
	35 ID:40142 Desc:'Set Free Key' Cat:'Biped' BtnTxt:'Set Free Key' MnuTxt:'Set Free Key'
	36 ID:40141 Desc:'Set Sliding Key' Cat:'Biped' BtnTxt:'Set Sliding Key' MnuTxt:'Set Sliding Key'
	37 ID:40198 Desc:'Select Pivot' Cat:'Biped' BtnTxt:'Select Pivot' MnuTxt:'Select Pivot'
	38 ID:40201 Desc:'Select Pivot Dialog' Cat:'Biped' BtnTxt:'Select Pivot Dialog' MnuTxt:'Select Pivot Dialog'
	39 ID:40165 Desc:'Subanims - Enable' Cat:'Biped' BtnTxt:'Subanims - Enable' MnuTxt:'Subanims - Enable'
	40 ID:40166 Desc:'Subanims - Maniuplate' Cat:'Biped' BtnTxt:'Subanims - Maniuplate' MnuTxt:'Subanims - Maniuplate'
	41 ID:40167 Desc:'Set Multiple Keys' Cat:'Biped' BtnTxt:'Set Multiple Keys' MnuTxt:'Set Multiple Keys'
	42 ID:40168 Desc:'Mirror' Cat:'Biped' BtnTxt:'Mirror' MnuTxt:'Mirror'
	43 ID:40208 Desc:'Mirror In Place' Cat:'Biped' BtnTxt:'Mirror In Place' MnuTxt:'Mirror In Place'
	44 ID:40169 Desc:'Clear Selected Tracks' Cat:'Biped' BtnTxt:'Clear Selected Tracks' MnuTxt:'Clear Selected Tracks'
	45 ID:40170 Desc:'Clear All Animation' Cat:'Biped' BtnTxt:'Clear All Animation' MnuTxt:'Clear All Animation'
	46 ID:40005 Desc:'Copy/Paste - Copy' Cat:'Biped' BtnTxt:'Copy/Paste - Copy' MnuTxt:'Copy/Paste - Copy'
	47 ID:40006 Desc:'Copy/Paste - Paste' Cat:'Biped' BtnTxt:'Copy/Paste - Paste' MnuTxt:'Copy/Paste - Paste'
	48 ID:40011 Desc:'Copy/Paste - Paste Opposite' Cat:'Biped' BtnTxt:'Copy/Paste - Paste Opposite' MnuTxt:'Copy/Paste - Paste Opposite'
	49 ID:40203 Desc:'Copy/Paste - Paste to Selected Xtras' Cat:'Biped' BtnTxt:'Copy/Paste - Paste to Selected Xtras' MnuTxt:'Copy/Paste - Paste to Selected Xtras'
	50 ID:40171 Desc:'Layer - Create' Cat:'Biped' BtnTxt:'Layer - Create' MnuTxt:'Layer - Create'
	51 ID:40172 Desc:'Layer - Delete' Cat:'Biped' BtnTxt:'Layer - Delete' MnuTxt:'Layer - Delete'
	52 ID:40173 Desc:'Layer - Set Snap Key' Cat:'Biped' BtnTxt:'Layer - Set Snap Key' MnuTxt:'Layer - Set Snap Key'
	53 ID:40174 Desc:'Layer - Collapse' Cat:'Biped' BtnTxt:'Layer - Collapse' MnuTxt:'Layer - Collapse'
	54 ID:40175 Desc:'Layer - Next' Cat:'Biped' BtnTxt:'Layer - Next' MnuTxt:'Layer - Next'
	55 ID:40176 Desc:'Layer - Previous' Cat:'Biped' BtnTxt:'Layer - Previous' MnuTxt:'Layer - Previous'
	56 ID:40177 Desc:'Layer - Active' Cat:'Biped' BtnTxt:'Layer - Active' MnuTxt:'Layer - Active'
	57 ID:40192 Desc:'Layer - Right Arm Retarget' Cat:'Biped' BtnTxt:'Layer - Right Arm Retarget' MnuTxt:'Layer - Right Arm Retarget'
	58 ID:40193 Desc:'Layer - Left Arm Retarget' Cat:'Biped' BtnTxt:'Layer - Left Arm Retarget' MnuTxt:'Layer - Left Arm Retarget'
	59 ID:40194 Desc:'Layer - Right Leg Retarget' Cat:'Biped' BtnTxt:'Layer - Right Leg Retarget' MnuTxt:'Layer - Right Leg Retarget'
	60 ID:40195 Desc:'Layer - Left Leg Retarget' Cat:'Biped' BtnTxt:'Layer - Left Leg Retarget' MnuTxt:'Layer - Left Leg Retarget'
	61 ID:40197 Desc:'Layer - Update Retargetting' Cat:'Biped' BtnTxt:'Layer - Update Retargetting' MnuTxt:'Layer - Update Retargetting'
	62 ID:40205 Desc:'Layer - Load' Cat:'Biped' BtnTxt:'Layer - Load' MnuTxt:'Layer - Load'
	63 ID:40206 Desc:'Layer - Save' Cat:'Biped' BtnTxt:'Layer - Save' MnuTxt:'Layer - Save'
	64 ID:40008 Desc:'TV Select start of foosteps' Cat:'Biped' BtnTxt:'TV Select start of foosteps' MnuTxt:'TV Select start of foosteps'
	65 ID:40010 Desc:'TV Select end of footsteps' Cat:'Biped' BtnTxt:'TV Select end of footsteps' MnuTxt:'TV Select end of footsteps'
	66 ID:40009 Desc:'TV Select entire foostep' Cat:'Biped' BtnTxt:'TV Select entire foostep' MnuTxt:'TV Select entire foostep'
	67 ID:40016 Desc:'Scale In Transform' Cat:'Biped' BtnTxt:'Scale In Transform' MnuTxt:'Scale In Transform'
	68 ID:40017 Desc:'Fix Graphs' Cat:'Biped' BtnTxt:'Fix Graphs' MnuTxt:'Fix Graphs'
	69 ID:40007 Desc:'Play Biped' Cat:'Biped' BtnTxt:'Play Biped' MnuTxt:'Play Biped'
	70 ID:40012 Desc:'Set Animation Range' Cat:'Biped' BtnTxt:'Set Animation Range' MnuTxt:'Set Animation Range'
	71 ID:40131 Desc:'Reset All Limb Keys' Cat:'Biped' BtnTxt:'Reset All Limb Keys' MnuTxt:'Reset All Limb Keys'
	72 ID:40133 Desc:'Move All - Collapse' Cat:'Biped' BtnTxt:'Move All - Collapse' MnuTxt:'Move All - Collapse'
	73 ID:40135 Desc:'Trackbar - Toggle Biped Keys' Cat:'Biped' BtnTxt:'Trackbar - Toggle Biped Keys' MnuTxt:'Trackbar - Toggle Biped Keys'
80 ID:1038504992 Name:'Biped Curve Editing' ContextID:1524895154 ContextName:'Biped Curve Editing' NumActionItems:18
	1 ID:40112 Desc:'Toggle Show X' Cat:'Biped Curve Editing' BtnTxt:'X' MnuTxt:'X' Icon:[bip_curve,11] 
	2 ID:40113 Desc:'Toggle Show Y' Cat:'Biped Curve Editing' BtnTxt:'Y' MnuTxt:'Y' Icon:[bip_curve,13] 
	3 ID:40114 Desc:'Toggle Show  Z' Cat:'Biped Curve Editing' BtnTxt:'Z' MnuTxt:'Z' Icon:[bip_curve,15] 
	4 ID:40115 Desc:'Toggle Layered Edit' Cat:'Biped Curve Editing' BtnTxt:'Toggle Layered Edit' MnuTxt:'Toggle Layered Edit' Icon:[bip_curve,5] 
	5 ID:40116 Desc:'Toggle Draw Every Frame' Cat:'Biped Curve Editing' BtnTxt:'Toggle Draw Every Frame' MnuTxt:'Toggle Draw Every Frame' Icon:[bip_curve,3] 
	6 ID:40117 Desc:'Toggle Subanims' Cat:'Biped Curve Editing' BtnTxt:'Toggle Subanims' MnuTxt:'Toggle Subanims' Icon:[bip_curve,7] 
	7 ID:40129 Desc:'Toggle Manipulate Subanims' Cat:'Biped Curve Editing' BtnTxt:'Toggle Manipulate Subanims' MnuTxt:'Toggle Manipulate Subanims' Icon:[bip_curve,9] 
	8 ID:40118 Desc:'Toggle Limit Quat Curve to 180' Cat:'Biped Curve Editing' BtnTxt:'Toggle Limit Quat Curve to 180' MnuTxt:'Toggle Limit Quat Curve to 180' Icon:[bip_curve,1] 
	9 ID:40119 Desc:'Show Rot Curve' Cat:'Biped Curve Editing' BtnTxt:'Show Rot Curve' MnuTxt:'Show Rot Curve' Icon:[bip_curve,19] 
	10 ID:40120 Desc:'Show Pos Curve' Cat:'Biped Curve Editing' BtnTxt:'Show Pos Curve' MnuTxt:'Show Pos Curve' Icon:[bip_curve,17] 
	11 ID:40121 Desc:'Show Rot Speed Curve' Cat:'Biped Curve Editing' BtnTxt:'Show Rot Speed Curve' MnuTxt:'Show Rot Speed Curve'
	12 ID:40122 Desc:'Show Rot Accel Curve' Cat:'Biped Curve Editing' BtnTxt:'Show Rot Accel Curve' MnuTxt:'Show Rot Accel Curve'
	13 ID:-25413 Desc:'Show Rot Jerk Curve' Cat:'Biped Curve Editing' BtnTxt:'Show Rot Jerk Curve' MnuTxt:'Show Rot Jerk Curve'
	14 ID:40124 Desc:'Show Pos Speed Curve' Cat:'Biped Curve Editing' BtnTxt:'Show Pos Speed Curve' MnuTxt:'Show Pos Speed Curve'
	15 ID:40125 Desc:'Show Pos Accel Curve' Cat:'Biped Curve Editing' BtnTxt:'Show Pos Accel Curve' MnuTxt:'Show Pos Accel Curve'
	16 ID:40126 Desc:'Show Pos Jerk Curve' Cat:'Biped Curve Editing' BtnTxt:'Show Pos Jerk Curve' MnuTxt:'Show Pos Jerk Curve'
	17 ID:40127 Desc:'Pos Curve Relative To World' Cat:'Biped Curve Editing' BtnTxt:'Pos Curve Relative To World' MnuTxt:'Pos Curve Relative To World'
	18 ID:40128 Desc:'Pos Curve Relative To Bip Root' Cat:'Biped Curve Editing' BtnTxt:'Pos Curve Relative To Bip Root' MnuTxt:'Pos Curve Relative To Bip Root'
81 ID:1809145376 Name:'Reaction Manager' ContextID:1809145376 ContextName:'Reaction Manager' NumActionItems:13
	1 ID:40001 Desc:'Set Min Influence' Cat:'Reaction Manager' BtnTxt:'Set Min Influence' MnuTxt:'Set Min Influence'
	2 ID:40002 Desc:'Set Max Influence' Cat:'Reaction Manager' BtnTxt:'Set Max Influence' MnuTxt:'Set Max Influence'
	3 ID:1086 Desc:'Add Master' Cat:'Reaction Manager' BtnTxt:'Add Master' MnuTxt:'Add Master'
	4 ID:1085 Desc:'Replace Master' Cat:'Reaction Manager' BtnTxt:'Replace Master' MnuTxt:'Replace Master'
	5 ID:1091 Desc:'Add Slave' Cat:'Reaction Manager' BtnTxt:'Add Slave' MnuTxt:'Add Slave'
	6 ID:1093 Desc:'Edit Slave State Mode' Cat:'Reaction Manager' BtnTxt:'Edit Slave State Mode' MnuTxt:'Edit Slave State Mode'
	7 ID:1087 Desc:'Add Selected' Cat:'Reaction Manager' BtnTxt:'Add Selected' MnuTxt:'Add Selected'
	8 ID:1088 Desc:'Delete Selected' Cat:'Reaction Manager' BtnTxt:'Delete Selected' MnuTxt:'Delete Selected'
	9 ID:1095 Desc:'Create States Mode' Cat:'Reaction Manager' BtnTxt:'Create States Mode' MnuTxt:'Create States Mode'
	10 ID:1094 Desc:'Create State' Cat:'Reaction Manager' BtnTxt:'Create State' MnuTxt:'Create State'
	11 ID:1098 Desc:'Append Selected' Cat:'Reaction Manager' BtnTxt:'Append Selected' MnuTxt:'Append Selected'
	12 ID:1090 Desc:'Set State' Cat:'Reaction Manager' BtnTxt:'Set State' MnuTxt:'Set State'
	13 ID:1092 Desc:'Delete State' Cat:'Reaction Manager' BtnTxt:'Delete State' MnuTxt:'Delete State'
82 ID:769996349 Name:'FileLinkActionTable' ContextID:0 ContextName:'Main UI' NumActionItems:5
	1 ID:106 Desc:'Toggle Manage Links dialog' Cat:'Manage Links' BtnTxt:'Manage Links' MnuTxt:'Manage Links...' Icon:[FileLinkActionItems,9] 
	2 ID:107 Desc:'Open Manage Links dialog' Cat:'Manage Links' BtnTxt:'Open Manage Links dialog' MnuTxt:'Manage Links...'
	3 ID:108 Desc:'Link Revit File' Cat:'Manage Links' BtnTxt:'Link Revit File' MnuTxt:''
	4 ID:109 Desc:'Link FBX File' Cat:'Manage Links' BtnTxt:'Link FBX File' MnuTxt:''
	5 ID:110 Desc:'Link AutoCAD File' Cat:'Manage Links' BtnTxt:'Link AutoCAD File' MnuTxt:''
83 ID:769996350 Name:'FileLinkActionTable' ContextID:0 ContextName:'Main UI' NumActionItems:5
	1 ID:101 Desc:'Reload geometry and materials' Cat:'Manage Links' BtnTxt:'Reload' MnuTxt:'Reload' Icon:[FileLinkActionItems,1] 
	2 ID:102 Desc:'Reload geometry only' Cat:'Manage Links' BtnTxt:'Reload Geometry Only' MnuTxt:'Reload Geometry Only'
	3 ID:103 Desc:'Bind (break link to drawing)' Cat:'Manage Links' BtnTxt:'Bind...' MnuTxt:'Bind...' Icon:[FileLinkActionItems,3] 
	4 ID:104 Desc:'Use scene material definitions' Cat:'Manage Links' BtnTxt:'Use scene material definitions' MnuTxt:'Use scene material definitions' Icon:[FileLinkActionItems,7] 
	5 ID:105 Desc:'Use scene material assignments (on Reload)' Cat:'Manage Links' BtnTxt:'Use scene material assignments' MnuTxt:'Use scene material assignments' Icon:[FileLinkActionItems,5] 
84 ID:2061898532 Name:'Populate' ContextID:682834728 ContextName:'Populate' NumActionItems:29
	1 ID:0 Desc:'Simulate' Cat:'Populate' BtnTxt:'Simulate' MnuTxt:'Simulate'
	2 ID:1 Desc:'Show/Hide Environment' Cat:'Populate' BtnTxt:'Show/Hide Environment' MnuTxt:'Show/Hide Environment'
	3 ID:2 Desc:'Show/Hide People' Cat:'Populate' BtnTxt:'Show/Hide People' MnuTxt:'Show/Hide People'
	4 ID:3 Desc:'Delete People' Cat:'Populate' BtnTxt:'Delete People' MnuTxt:'Delete People'
	5 ID:4 Desc:'Display Stick Figures' Cat:'Populate' BtnTxt:'Display Stick Figures' MnuTxt:'Display Stick Figures'
	6 ID:5 Desc:'Display Segmented' Cat:'Populate' BtnTxt:'Display Segmented' MnuTxt:'Display Segmented'
	7 ID:6 Desc:'Display Custom Skin' Cat:'Populate' BtnTxt:'Display Custom Skin' MnuTxt:'Display Custom Skin'
	8 ID:7 Desc:'Display Crowd Skin' Cat:'Populate' BtnTxt:'Display Crowd Skin' MnuTxt:'Display Crowd Skin'
	9 ID:8 Desc:'Display High Res. Skin' Cat:'Populate' BtnTxt:'Display High Res. Skin' MnuTxt:'Display High Res. Skin'
	10 ID:9 Desc:'Regenerate Selected' Cat:'Populate' BtnTxt:'Regenerate Selected' MnuTxt:'Regenerate Selected'
	11 ID:10 Desc:'Create Flow' Cat:'Populate' BtnTxt:'Create Flow' MnuTxt:'Create Flow'
	12 ID:11 Desc:'Edit Flow' Cat:'Populate' BtnTxt:'Edit Flow' MnuTxt:'Edit Flow'
	13 ID:12 Desc:'Add to Flow' Cat:'Populate' BtnTxt:'Add to Flow' MnuTxt:'Add to Flow'
	14 ID:13 Desc:'Create Ramp' Cat:'Populate' BtnTxt:'Create Ramp' MnuTxt:'Create Ramp'
	15 ID:14 Desc:'Create Free Idle Area' Cat:'Populate' BtnTxt:'Create Free Idle Area' MnuTxt:'Create Free Idle Area'
	16 ID:15 Desc:'Create Rectangle Idle Area' Cat:'Populate' BtnTxt:'Create Rectangle Idle Area' MnuTxt:'Create Rectangle Idle Area'
	17 ID:16 Desc:'Create Circle Idle Area' Cat:'Populate' BtnTxt:'Create Circle Idle Area' MnuTxt:'Create Circle Idle Area'
	18 ID:17 Desc:'Modify Idle Area' Cat:'Populate' BtnTxt:'Modify Idle Area' MnuTxt:'Modify Idle Area'
	19 ID:18 Desc:'Add to Idle Area' Cat:'Populate' BtnTxt:'Add to Idle Area' MnuTxt:'Add to Idle Area'
	20 ID:19 Desc:'Subtract from Idle Area' Cat:'Populate' BtnTxt:'Subtract from Idle Area' MnuTxt:'Subtract from Idle Area'
	21 ID:20 Desc:'Delete Selected People' Cat:'Populate' BtnTxt:'Delete Selected People' MnuTxt:'Delete Selected People'
	22 ID:21 Desc:'Create Seat' Cat:'Populate' BtnTxt:'Create Seat' MnuTxt:'Create Seat'
	23 ID:22 Desc:'Resimulate Selected' Cat:'Populate' BtnTxt:'Resimulate Selected' MnuTxt:'Resimulate Selected'
	24 ID:23 Desc:'Save Texture Maps' Cat:'Populate' BtnTxt:'Save Texture Maps' MnuTxt:'Save Texture Maps'
	25 ID:24 Desc:'Set Selected Seats' Cat:'Populate' BtnTxt:'Set Selected Seats' MnuTxt:'Set Selected Seats'
	26 ID:25 Desc:'Switch Position' Cat:'Populate' BtnTxt:'Switch Position' MnuTxt:'Switch Position'
	27 ID:26 Desc:'Show/Hide Marks' Cat:'Populate' BtnTxt:'Show/Hide Marks' MnuTxt:'Show/Hide Marks'
	28 ID:27 Desc:'Show Appearance Dialog' Cat:'Populate' BtnTxt:'Show Appearance Dialog' MnuTxt:'Show Appearance Dialog'
	29 ID:28 Desc:'Switch Resolution' Cat:'Populate' BtnTxt:'Switch Resolution' MnuTxt:'Switch Resolution'
85 ID:1195574973 Name:'ToneOperatorAndRadiosityActionTable' ContextID:0 ContextName:'Main UI' NumActionItems:1
	1 ID:102 Desc:'Advanced Lighting Panel' Cat:'Render' BtnTxt:'R&adiosity...' MnuTxt:'R&adiosity...'
86 ID:-43434444 Name:'Batch Render Manager' ContextID:0 ContextName:'Main UI' NumActionItems:1
	1 ID:4096 Desc:'Batch Render Dialog Toggle' Cat:'Render' BtnTxt:'Batch Render...' MnuTxt:'Batch Render...'
87 ID:1195574963 Name:'RayFXActionTable' ContextID:0 ContextName:'Main UI' NumActionItems:3
	1 ID:102 Desc:'Global Raytracing Parameters' Cat:'Render' BtnTxt:'Raytrace globals' MnuTxt:'Raytrace globals'
	2 ID:103 Desc:'Global Raytracing exclude list' Cat:'Render' BtnTxt:'Raytrace global exclude' MnuTxt:'Raytrace global exclude'
	3 ID:104 Desc:'Reset Raytrace globals' Cat:'Render' BtnTxt:'Reset Raytrace globals' MnuTxt:'Reset Raytrace globals'
88 ID:1920373763 Name:'ViewCube' ContextID:1920373763 ContextName:'ViewCube' NumActionItems:20
	1 ID:59 Desc:'Reset Front' Cat:'ViewCube' BtnTxt:'Reset Front' MnuTxt:'Reset Front'
	2 ID:60 Desc:'Perspective' Cat:'ViewCube' BtnTxt:'Perspective' MnuTxt:'Perspective'
	3 ID:61 Desc:'Orthographic' Cat:'ViewCube' BtnTxt:'Orthographic' MnuTxt:'Orthographic'
	4 ID:79 Desc:'Perspective with Orthographic Faces' Cat:'ViewCube' BtnTxt:'Perspective with Orthographic Faces' MnuTxt:'Perspective with Orthographic Faces'
	5 ID:62 Desc:'Set Current View as Front' Cat:'ViewCube' BtnTxt:'Set Current View as Front' MnuTxt:'Set Current View as Front'
	6 ID:63 Desc:'Set Current View as Home' Cat:'ViewCube' BtnTxt:'Set Current View as Home' MnuTxt:'Set Current View as Home'
	7 ID:64 Desc:'Home' Cat:'ViewCube' BtnTxt:'Home' MnuTxt:'Home'
	8 ID:68 Desc:'Draw Compass' Cat:'ViewCube' BtnTxt:'Draw Compass' MnuTxt:'Draw Compass'
	9 ID:69 Desc:'Keep scene upright' Cat:'ViewCube' BtnTxt:'Keep scene upright' MnuTxt:'Keep scene upright'
	10 ID:70 Desc:'ViewCube Animated Transition' Cat:'ViewCube' BtnTxt:'ViewCube Animated Transition' MnuTxt:'ViewCube Animated Transition'
	11 ID:71 Desc:'Fit-to-View on view change' Cat:'ViewCube' BtnTxt:'Fit-to-View on view change' MnuTxt:'Fit-to-View on view change'
	12 ID:72 Desc:'Snap to closest view' Cat:'ViewCube' BtnTxt:'Snap to closest view' MnuTxt:'Snap to closest view'
	13 ID:73 Desc:'Toggle ViewCube Visibility' Cat:'ViewCube' BtnTxt:'Toggle ViewCube Visibility' MnuTxt:'Toggle ViewCube Visibility'
	14 ID:74 Desc:'ViewCube Visibility For All 3D Viewports' Cat:'ViewCube' BtnTxt:'ViewCube Visibility For All 3D Viewports' MnuTxt:'ViewCube Visibility For All 3D Viewports'
	15 ID:76 Desc:'ViewCube Visibility For Active View' Cat:'ViewCube' BtnTxt:'ViewCube Visibility For Active View' MnuTxt:'ViewCube Visibility For Active View'
	16 ID:40001 Desc:'Up' Cat:'ViewCube' BtnTxt:'Up' MnuTxt:'Up'
	17 ID:40002 Desc:'Down' Cat:'ViewCube' BtnTxt:'Down' MnuTxt:'Down'
	18 ID:40003 Desc:'Left' Cat:'ViewCube' BtnTxt:'Left' MnuTxt:'Left'
	19 ID:40004 Desc:'Right' Cat:'ViewCube' BtnTxt:'Right' MnuTxt:'Right'
	20 ID:77 Desc:'Configure' Cat:'ViewCube' BtnTxt:'Configure' MnuTxt:'Configure'
89 ID:1920373764 Name:'SteeringWheels' ContextID:1920373764 ContextName:'SteeringWheels' NumActionItems:11
	1 ID:50 Desc:'Increase Walk Speed' Cat:'ViewCube' BtnTxt:'Increase Walk Speed' MnuTxt:'Increase Walk Speed'
	2 ID:51 Desc:'Decrease Walk Speed' Cat:'ViewCube' BtnTxt:'Decrease Walk Speed' MnuTxt:'Decrease Walk Speed'
	3 ID:52 Desc:'Toggle SteeringWheels' Cat:'ViewCube' BtnTxt:'Toggle SteeringWheels' MnuTxt:'Toggle SteeringWheels'
	4 ID:53 Desc:'Mini View Object Wheel' Cat:'ViewCube' BtnTxt:'Mini View Object Wheel' MnuTxt:'Mini View Object Wheel'
	5 ID:54 Desc:'Mini Tour Building Wheel' Cat:'ViewCube' BtnTxt:'Mini Tour Building Wheel' MnuTxt:'Mini Tour Building Wheel'
	6 ID:55 Desc:'Mini Full Navigation Wheel' Cat:'ViewCube' BtnTxt:'Mini Full Navigation Wheel' MnuTxt:'Mini Full Navigation Wheel'
	7 ID:56 Desc:'View Object Wheel' Cat:'ViewCube' BtnTxt:'View Object Wheel' MnuTxt:'View Object Wheel'
	8 ID:57 Desc:'Tour Building Wheel' Cat:'ViewCube' BtnTxt:'Tour Building Wheel' MnuTxt:'Tour Building Wheel'
